product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
AuraBeam Sony XL-5300 F93088700 TV Replacement Lamp with Housing,Electronics,5.0,Great product!,Great product. Works good. Clear pics.<br />Delivered when promised. Packaged great,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Caseling Premium Hard EVA Case Travel Bag Pouch for Bose Soundlink Mini Bluetooth Speaker,Electronics,5.0,Great product that accomplishes it's purpose!,"We just got the Caseling Hard Case and a 12 VDC charger for our Bose Mini Soundlink speaker. This case is a must as it thoroughly protects the Mini Soundlink, it's charging base, wall charger AND the new 12 volt charger as well! We tuck the case with it's &#34;charges&#34; into a locker in our little travel trailer knowing that despite the bumps and knocks of going down the road our Mini Soundlink will be safe and sound (pun intended) and ready to fill our next stop with the great rich sound of Bose!",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Extension Audio AUX Cable, iKross Braided Sleeve jacket 3.5mm Male To 3.5mm Female Extension Stereo Audio Cable",Electronics,5.0,Does what you expect from it,So far so good. It does what is expected from an extension cable to do. I love the braided feel and look.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Hosa MHE100.5 Right Angle 1/4"" to 3.5mm Headphone Adapter/Extension",Electronics,5.0,This is a great product. It alleviates stress on your 3.5mm audio port that most adaptors have. Buy it.,"This was kinda pricey, and the connectors are not gold plated. in fact, I have no idea what the connectors are made from or coated with. Because it didn't say on the package or on the amazon page. But it does exactly what i need to do. Trust me, you want to get one of these no matter what the price is. Because getting a normal 1/4&#34; to 3.5mm adaptor creates several inches of solid plastic coming out of your 3.5mm port. A solid stick adaptor has tons of leverage on your port. and a little bump could ruin your expensive device.<br /><br />This alleviates that problem by having the adapter separated from the 3.5mm jack with a small bit of flexible cable. You have no need to worry about damaging your device with this. I recommend it to everybody needing a 1/4&#34; to 3.5mm adaptor. No matter the situation.",3.0,3.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
AmazonBasics Ultra Thin Indoor HDTV Antenna,Electronics,5.0,This antenna works fine hanging over my loft railing,"This antenna works fine hanging over my loft railing. PBS channels are all that I want, so I have given up my cable provider. The antenna and a small TiVO serve me well, along with my AppleTV and Netflix.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Satellite Radio Superstore Radio FAKRA Antenna Adapter Connector Sirius XM Radio Factory Antenna Adapter,Electronics,5.0,Problem solved,"Used one of these and a magnetic antenna to cure a problem with the factory xm in my pickup. Pickup camper overhang was blocking signal to the factory xm antenna. This plugs into the factory xm box, put the magnetic antenna way out on the hood beyond the camper overhang , plug into the fakra adapter and signal is good again, easy to do and undo",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
VideoSecu Full Motion Articulating Tilt TV Wall Mount Bracket,Electronics,5.0,Five Stars,I loved it. Perfect size for my tv.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
NIMH Batteries,Electronics,5.0,Excellent rechargeables,"Great quality batteries at a great price. I have quite a few rechargeable batteries at home ranging from Energizer to Amazon to Enelop. These batteries are just as good as the Amazon branded. They retain a charge for a good time and have a great output. I will never again buy alkaline as they are such a waste. Do yourself a favor and try out a pack of these. I would HIGHLY recommend getting a good charger though, like a Lacrosse or like charger. They do a much better job at safely charging and refreshing rechargeables than the crappy ones most sets come with. These came to me through a promotion and I am very pleased with them. I had never heard of this brand before but am impressed by the set I have now.",0.0,1.0,N,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Tgomtech Toslink to Mini Toslink Plug Adapter - F/m Black,Electronics,5.0,"It fits, it works.",It works! What more is there to say?,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Baby night light moon star projector,Electronics,5.0,Five Stars,Fast shipping.  It should do the job,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Mediabridge ULTRA Series Subwoofer Cable (6 Feet) - Dual Shielded with Gold Plated RCA to RCA Connectors - Black - (Part# CJ06-6BR-G1 ),Electronics,5.0,Great!!!,The product has met my expectations.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
PTC Premium Gold Series HDMI hembra/hembra Coupler,Electronics,5.0,Works!,"Worked perfectly-- not much to it. Shipping took a while, as expected, but you can't beat the price.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Generic hfcd Compatible Replacement AC DC Adapter for Motorola SURFboard SBG6580 Wireless Cable Modem Power Cord,Electronics,5.0,Excellent charger,Excellent charger and also offer free delivery.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"OontZ Angle 2 PLUS Portable Wireless Water Resistant Bluetooth Speaker, (BLACK), by Cambridge SoundWorks",Electronics,5.0,Five Stars,"Perfect sound, connects each time with no issue.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Skullcandy 2XL Rasta Spoke Earbuds,Electronics,5.0,Best ear buds ever!,"I just wanna say, I bought these over a year ago. I do not take care of them. They have been through the washer and dryer. They have been tossed around. But they still work great and if I had to, I would buy them again! Best ear buds ever!",0.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Bose SoundTrue In-Ear Headphones,Electronics,5.0,Five Stars,The sound from these is very crisp.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Panasonic ErgoFit In-Ear Earbud Headphone,Electronics,5.0,Five Stars,Delivered on time and works great in my phone.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
2 Samsung INR18650-25R 18650 2500mAh 3.6v Rechargeable Flat Top Batteries (Blue/Green assorted),Electronics,5.0,charger is top cabin,"I'm using these on my nr12 and mh10 and p12 flashlights, works great with nitecore d2 charger.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Mount-It! Articulating TV Wall Mount Low-Profile Full Motion Design for 32 - 60 inch Screen LCD LED 4K Flat Panel Screen TVs 175 lb Weight Capacity, Black (MI-326B)",Electronics,5.0,Great Mount,Received it quickly and it's great. Easy to hang and feels very solid!,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"ECHOGEAR Full Motion Articulating TV Wall Mount Bracket for most 37-70 inch LED, LCD, OLED and Plasma Flat Screen TVs w/ VESA patterns up to 600 x 400 - 16"" Extension - EGLF1-BK",Electronics,5.0,sweet!,"works better than expected,holds my 65&#34; samsung perfectly",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Cheetah Mounts ALAMB Articulating Arm (15” Extension) TV Wall Mount Bracket for 12-24” TVs and Displays up to VESA 100 and up to 40lbs, Including a 10’ Twisted Veins HDMI Cable",Electronics,5.0,great mount,One of the best mounts ive bought with the best price. Durable metal and and parts. If your looking for a great tv mount get this one.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Generic gse Bluetooth A2DP Music Audio Receiver Adapter for Bose Sounddock and 30-Pin iPod/iPhone Dock Speaker,Electronics,5.0,Five Stars,"Work as advertised, it extends the life of my Bose.",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Apple 60W MagSafe 2 Power Adapter (for MacBook Pro 13in with Retina display)1425 BULK Packaged,Electronics,5.0,No issues.,Product arrived as promised.  No issues.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
HDMI Splitter,Electronics,5.0,Five Stars,Works good keeps the picture quality good. No lag<br />Quick shipping,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Damex Headphone Replacement Earp Pads Foam Cushions For Logitech G930 G35 G430 F450 Headset Ear Cup Cover (30 Days Warranty),Electronics,5.0,Great service and good product,"Was sent the wrong part at first but their service is excellent and they shipped new ones, without any trouble.<br />Very good service and the the ear pads and head piece fit perfectly and was easy to replace.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Superlux HD 681 Dynamic Semi-Open Headphones,Electronics,5.0,10/10 Great Cans,"Great cans, very comfy, I forget I'm wearing them and I have a large head. Sound quality is more balanced than the Turtle Beach x11's I had previously. Bass isn't as mushy as most common headphones found in stores. The cable has supported my repeated tuggings on it (remember how I said I forgot they were on? Sometimes I'd get up, and they'd rip off my head). They've also not broken nor bent with my casually tossing them on my desk, or them being ripped off my head and thrown on the floor (by them being ripped off).<br />10/10, would recommend. Way better to have this and a $10-15 vocal micwith stand, than to have an all in one &#34;gamer&#34; headset.",0.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sony digital audio player WALKMAN W Series (Blue / 16GB) NW-WS615LM,Electronics,5.0,Walkman with Bluetooth and 16 GB internal memory is a winner!,the song pal app allowed me to get the sound much better than the default. Fits more securely than anything I've had before; I can run or swim and they stay put till I take them off.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
thinksound ms01 in-ear monitor with passive noise isolation (Gunmetal Chocolate),Electronics,5.0,Easily the best earbuds I've ever used,"Easily the best earbuds I've ever used. They sound fantastic, and honestly I can't find a single thing wrong with them.",0.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Sennheiser Cable Adapter Female 1/4"" 6.3mm to Male 1/8"" 3.5mm Plug",Electronics,5.0,and love the line between the large 6,"very high quality, and love the line between the large 6.3mm end and smaller 3.5mm end.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Sundown Audio X-8 V.2 D2 8"" Dual 2-Ohm XV2 Series Car Subwoofer",Electronics,5.0,"Amazing ""little"" sub!","When I first got this thing, i was amazed at how heavy it was, definitely threw me off a little, so i had to start making a box right away, my box it tuned around 40hz and let me tell you... It absolutely slams. I have it in a ext. cab truck and that thing still shakes all the mirrors and moves the back glass, will be pairing this with 2 X-15's in about 2 months from now for my show truck!",11.0,14.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Liztek Ultra-Portable Wireless Bluetooth Speaker,Powerful Sound with build in Microphone, Works for Iphone, Ipad Mini, Ipad 4/3/2, Itouch, Blackberry, Nexus, Samsung and other Smart Phones and Mp3 Players",Electronics,5.0,Amazing for the price.,This tiny speaker is amazing for the price. It has had no problem connecting to pads and phones. The sound is good and serves the purpose.,2.0,2.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
LuguLake Portable Bluetooth Speaker Wireless Stereo Speaker Built-in 3.5mm Aux Port,Electronics,5.0,Great little speaker for great little price,Very happy with this little speaker and the price I paid for it. Works just the same as another I purchased for 3x the price!,0.0,0.0,N,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
CABTE High speed HDMI 1.4 HDMI cable 10ft 1080p with mesh&filters supports 3D&blue ray,Electronics,5.0,oops can i return?,"We r New to smart tvs and the special cords carrying  those illuminating pictures/sounds transforming our modest home into a mini theatre.<br />i so rarely use these cords that i hadn't realized  they did both heavy lifting for HDMI & ETHERNET<br />i thought them ethernet cables ALONE ---and a 3' ethernet would have been helpful, but my brain didn't register that both were there.  Any who know---please tell me if i can/should plug into router  which does have 2 hdmi ports?  afraid i would break something<br />MY great fortune was to answer the phone when a rep from &#34;Twisted Veins&#34;  called to learn why i had only 3 stars on their product.  Well amazon that was really on u----no  &#34;NA' for a review  & I had not  done more than open the package to feel the cords as they were not ethernet [in my ignorance].  She was delightful & informed me the company wanted to send me what i needed--[at least 1 9' cord] somehow it seemed rational that the 3 would have connected as a chain.  [love that one cannot apply many old rules to new tech.]",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
aLLreLi 9.8ft Mini DisplayPort to HDMI Cable | Mini DP to HDMI | Thunderbolt Compatible | Full HD 1080p | 24k Gold Plated Connectors | Video+Audio - White 3 Meter 9.8 feet,Electronics,5.0,Good quality and price.,I can now hook my 17&#34; 2011 Macbook Pro up to an external monitor for exciting video. Very responsive over lightning bolt cable. Seems to be a good quality cable. Very please with this product. Especially for the price,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Mediasonic Homeworx HW110AN Super Thin Indoor HDTV Antenna - 25 Miles Range,Electronics,5.0,Five Stars,"Works quite well in the Chicago suburbs, despite being in an aluminum-sided house.",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Chap-Ice Assorted Lip Balm (Pack of 24),Electronics,5.0,Original Cherry Watermelon Wedding Favors,Purchased for Las Vegas Weddig Survival cups and they're perfect! I am pleased that the original flavor is included in addition to cherry and watermelon for the men.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Screen Cleaner Kit - Computer, TV, Laptop Spray With No Leak Trigger Nozzle and Microfiber Cloth - 16 oz",Electronics,5.0,Five Stars,this product will make any TV screen sparkling clean. will definitely buy again.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Monster M-Series 850 Subwoofer Cable,Electronics,5.0,Monster delivers again,"This cable is fantastic.  Great price, great length, great build quality, and comes with the splitter to cover the left and right channel from the output of the subwoofer.  The sound from the old Belkin cable that wasn't as deep and clean as it is with this cable.  The bass tone actually became overwhelming after purchasing so I had to change the frequency range along with the volume.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Powerbeats by Dr. Dre In-Ear Headphone,Electronics,5.0,Great product. Seller was awesome,Great product.  Seller was awesome.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Winegard HDTV Antenna,Electronics,5.0,Cut the cable cord,this is the answer to getting rid of cable tv and satellite.  On youtube look me up.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"OmniMount Tria Wall System, Black",Electronics,5.0,good deal,Very easy to install and looks great for a really great price!!!,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
TekNmotion 100 Single CD/DVD Multi-Color Paper Sleeves with Clear Window and Fold-over Flap,Electronics,5.0,air capsule speaker,"Awesome lil speaker. I love the style of it nice color to it, firm grip and loud speaker im glad i got it for the price and i recommend it to anyone trying to find a loud wireless speaker.you wont regret buying it. I will buy another one for my family member in the future",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Heat Shrink Kits,Electronics,5.0,heavy wall and good shrink ratio,Nice wall thickness and shrinks to a very tight bond using a hot air blower. I always add a couple layers of good quality electrical tape over top of shrink tape to be sure the ends are sealed better and to give the entire connection heavier protection.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Original Verizon FiOS Remote Control + Free Batteries + Manual [New Sealed and Latest 2-Device Version Ver 4 RC2655007/01],Electronics,5.0,Works great,Works great and I'm sure it's cheaper than ordering from Verizon.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Optical Quantum 52x 700 MB 80 Minute White Inkjet Printable Recordable Disc CD-R, 50-Disc Spindle",Electronics,5.0,every bit as good as Verbatim and,I have been using Optical Quantum for years...every bit as good as Verbatim and JVCPro,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sony 30-Pin iPad/iPhone/iPod Portable Speaker Dock,Electronics,5.0,Five Stars,Nice addition to my bedroom.  Sounds great.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Fosmon HD1996 [Supports 4K, Full HD1080p, 3D] 3x1 Port HDMI Switch with 3.5mm | Coaxial Audio Output | Digital Analog Audio Toslink Switcher Box - Black",Electronics,5.0,Great switch and audio breakout.,"My wife wanted an HDMI switch, I wanted an audio breakout box to get an optical audio signal from my HDMI cables. Problem solved. Note, older digital audio connections don't support newer standards. Dolby Digital Plus and DTS + are not supported by this or any other audio breakout box. No AV system will support those signals on a legacy digital audio connection.",2.0,2.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Summer Chiffon Ruffle Neck Sleeveless Evening Ball Gown Long Maxi Dress,Electronics,5.0,Exactly what I was looking for!,"At 37 weeks pregnant and the heaviest I've been in my life I'm about to attend my stepdaughters wedding this upcoming weekend.  I've been looking for a maxi dress that will fit me, look gorgeous but not break the bank.  Who wants to purchase a formal maternity dress?  The answer is no one because it will never be worn again.<br /><br />Anyway, after reading reviews I decided to order this dress as a back up, just in case the other one I ordered didn't look good on me.  I figured if it didn't fit I'll just return it.  Turns out it fits me with room to spare, it looks gorgeous and I'm thinking I'll end up returning the other dress (an actual maternity dress) because this one is my favorite.  Even when I lose the pregnancy weight I'll still be able to wear this dress because I can tell it will also look great on a smaller body type/non-pregnant woman.<br /><br />A few things: 1) the neck hole is sort of big but not so big that it looks ridiculous or anything, 2) the clasps at the neck aren't sewn on securely so make sure you secure them yourself once you get the dress, 3) it is sort of see-through but nothing a slip can't correct, and 4) even though I'm 5'7'' with a giant pregnant belly this dress comes down to my ankles--not a problem for me but I imagine a much shorter woman would have a problem with the length.<br /><br />Also, the dress is true to the color shown in the picture, in case anyone was wondering.",24.0,25.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Etekcity 10 Pack Power Extension Cord Cable, Outlet Saver, 3 Prong, 16AWG-13A, UL Listed (Black, 1-Foot)",Electronics,5.0,Exactly what I needed!,Got these because some of the outlets on my surge protectors were occupied by bulky plugs from various electronic products. These made it so I could make use of my entire surge protector. The 3 prong connection has also come in handy.,0.0,0.0,N,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Anker 3.5mm Premium Auxiliary Audio Cable (4ft / 1.2m) AUX Cable for Beats Headphones, iPods, iPhones, iPads, Home / Car Stereos and More",Electronics,5.0,Five Stars,"Super thick wire and high quality wire. The connecter is also heavy, very durable and tough. Worth every cent",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Bose QuietComfort 15 Acoustic Noise Cancelling Headphones (Discontinued by Manufacturer),Electronics,5.0,Excellent product / price!,"Excellent product which I use for flying with UFly Mike and airlining by itself. If you want to use rechargeable batteries, be sure to buy 1.5 V, which most are not, at least 800 mahr. PURE Energy, made in Canada work well.  Very comfortable and reliable.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
StarTech.com DVI2VGAE 192x12 DVI-D to VGA Active Adapter Converter Cable,Electronics,5.0,Works as expected.,Successfully got dual monitor setup on HP Pro 3515 with DVI-D output port. The image is not quite as crisp as the main monitor plugged into the VGA port but that is to be expected when converting digital to analog or whatever is happening here. This is a simple plug and play device that worked out of the box. Would recommend.,0.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Crazzie Audio Bluetooth Waterproof Portable Speaker Compatible with Bluetooth Enabled Devices,Electronics,5.0,Five Stars,Great little speaker. Perfect for travel or keeping in your purse/car/whatever.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Yamaha RX-V675,Electronics,5.0,Five Stars,Great features and simple to use.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
CMPLE 470-N Premium High Speed HDMI Cable with Ferrite Cores 3D Support,Electronics,5.0,Five Stars,Just as described. Fast shipping.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
C-Wave - DIRECTV H25 Receiver RF Antenna,Electronics,5.0,Five Stars,"works like a champ. Does what it says. Now the box is hidden, Much cleaner look",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Mediasonic Homeworx HW110AN Super Thin Indoor HDTV Antenna - 25 Miles Range,Electronics,5.0,"Easy Install, Great Results!","Arrived quickly and was packaged nicely. Easy to install, although the directions aren't totally clear. However, a quick search online yields lots of tips and tricks for getting up and running. We get about 10 channels that are beautiful and clear, for FREE! Took about 10 minutes total to get it going.",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"1byone Amplified HDTV Antenna, with Detachable Amplifier Signal Booster for the Highest Performance and 10 Feet Coaxial Cable-Black",Electronics,5.0,GOOD ALTERNATIVE TO BASIC CABLE.,"I must say, I'm impressed with the quality of reception this antenna brings in. If you don't watch much tv, and don't want to spend the ridiculous cost of basic cable, this is a good alternative. Manufacturer goes to the extent of informing you of which government website to look, so you can find out how far the broadcasting antenna is from you based on zip code. Just to see how clear channels come in, I compared it with a tv connected to cable, the clarity is just as good, or maybe better than basic cable.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Kvart & Bolge Sound Sommeliers Quarter Wave Speaker Wenge Wood with Black Trim (Pair),Electronics,5.0,"Clean and open sound, better than they have any right to be at their price.","It is probably redundant to add another five star review here, but I am highly impressed.  These were purchased strictly for music.  I am very old school (and probably very old) and listen to all of my music collection in stereo.  I received the Sound Sommeliers last Monday, so this review is based on only seven days worth of listening, about twenty hours.  However, in that time, I have some very firm opinions of the capabilities of these little speakers.<br /><br />One (and most impressive), amazingly open.  The sound is like that of one of the older dipole speakers like the original Quad Electrostatic or three panel Magnaplanars.  When you pull the speakers into your room a minimum of 18&#34; to 24&#34; from the walls, the speakers honestly disappear and you hear only the music.  No localization.  Simply wonderful sound from beyond the boundaries of the speakers in both the lateral as well as the front to back planes.  This is most true on acoustic music and vocals, but also comes through well on electric music.  Symphonic music is not handled quite as well (I don't think).  Have only listened to a few favorites here and the material was tough for any speaker.<br /><br />Two, very good bass response down to about 50hz.  I have not had the desire to connect any of two available sub-woofers to the setup which could extend the bass down to 20hz-25hz range.  The bass is open and fast via the 3-1/2&#34; full range driver and I have seen the addition of a sub-woofer actually muddy the sound of some full range speakers.  I plan to live with these units for a while (at least a year) prior to any decision to extend the bass.  Besides, on most recording, there is very little output below 40hz anyway so unless you know you are looking for some extremely deep output, you probably won't be missing much.<br /><br />Three, articulate treble response.  I am unfamiliar with the full range driver, but it is surprising that it has response that has such good midrange and upper midrange/lower treble response.  At my age, I know I have little hearing above the 5khz-7khz range, so extended treble response is relatively unimportant.  If someone in their twenties were to tell me these roll-off treble response, I can stand corrected on this.  However, my wife's hearing is still pretty good (according to hearing tests, not me) and she likes what she hears and doesn't think the units are missing anything.  She also likes that they don't seem to get sibilant on voices, cymbals and other instruments that sometimes bother her.<br /><br />Four, WAF.  Yup, the good old Wife Acceptance Factor.  These are so slight that they pass most WAF's with flying colors.  Not only that, easy to hide when not in use and if you want some background music, sound is acceptable up against a wall.<br /><br />What's not to like.<br /><br />Received mine with one top end cap off.  Cut myself attempting to get it back on.  My bad.  Should have sent it back but didn't want to wait.<br /><br />Wish they came with a stable base.<br /><br />Absolute volume is not very loud without some distortion.  Still loud enough to enjoy most music.  If you are young and you still want to put on something and &#34;CRANK IT UP&#34;, you better look somewhere else.<br /><br />Nice job K&B.<br /><br />By the way, these are being used instead of Infinity Interlude IL-40's matched with Infinity sub-woofers which are now officially in the closet (subs had been in the closet since sometime in 2012).  No side-by-side comparison.  K&B definitely more open.  Definitely not as much detail and won't play as loud.  Playing loud is not a criteria at 63 years old.nge/lower treble response.  At my age, I know I have little hearing above the 5khz-7khz range, so extended treble response is relatively unimportant.  If someone in their twenties were to tell me these roll-off treble response, I can stand corrected on this.  However, my wife's hearing is still pretty good (according to hearing tests, not me) and she likes what she hears and doesn't think the units are missing anything.  She also likes that they don't seem to get sibilant on voices, cymbals and other instruments that sometimes bother her.<br /><br />Four, WAF.  Yup, the good old Wife Acceptance Factor.  These are so slight that they pass most WAF's with flying colors.  Not only that, easy to hide when not in use and if you want some background music, sound is acceptable up against a wall.<br /><br />What's not to like.<br /><br />Received mine with one top end cap off.  Cut myself attempting to get it back on.  My bad.  Should have sent it back but didn't want to wait.<br /><br />Wish they came with a stable base.<br /><br />Absolute volume is not very loud without some distortion.  Still loud enough to enjoy most music.  If you are young and you still want to put on something and &#34;CRANK IT UP&#34;, you better look somewhere else.<br /><br />Nice job K&B.<br /><br />By the way, these are being used instead of Infinity Interlude IL-40's matched with Infinity sub-woofers which are now officially in the closet (subs had been in the closet since sometime in 2012).  No side-by-side comparison.  K&B definitely more open.  Definitely not as much detail and won't play as loud.  Playing loud is not a criteria at 63 years old.",4.0,5.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
AmazonBasics High-Speed HDMI Cable and Digital Audio Optical Cable 2-Pack - 6-Feet (1.8 Meters),Electronics,5.0,Five Stars,It was delivered quickly and worked perfectly.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sangean Portable Radio with Digital Tuning and Rds,Electronics,5.0,Nice affordable little radio.,Good bang for the buck. Clear sound with good base. The digital tuner makes it easy to get the station I'm looking for.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Replacement Menu Home Button Flex Cable + Key Cap assembly for iPhone 4 4G - Black,Electronics,5.0,button works fine..,"follow the youtube video to replace the button, make sure you have a bin to collect all the screws in order, after install, button works fine...",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Kaito KA210 Pocket AM/FM NOAA Weather Radio, Black",Electronics,5.0,cute little radio,A cute little radio like I remembered having as a kid.  It is little but it sounds good and picks up lots of stations.  Great to have when the power goes.  Great deal for the price.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
CABTE High speed HDMI 1.4 HDMI cable 10ft 1080p with mesh&filters supports 3D&blue ray,Electronics,5.0,Great buy!,"Perfect working condition, suited needs. Super fast shipping, great price!",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"TryAceWireless Bluetooth Waterproof Shower Speaker Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car",Electronics,5.0,The good reviews definitely swayed my decision,Wow. Presently surprised. I ordered this for my daughter to take with her to get dorm.  The good reviews definitely swayed my decision. It arrived and she couldn't wait to 'test' it.  Easy set up. Easy to operate.  Fantastic sound quality.  We would definitely recommend this product without reservation.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Infrared Resources 10ft Triple IR Shielded Emitter Cable and Emitter covers w/Confirmation for IR Repeaters etc.,Electronics,5.0,Works perfectly !,"Works just as described, perfect !  (Needed to by a 2.5 MM to 3.5 MM adapter for it to work with my with my Logictech &#34;Harmony Home Hub&#34;, but I knew that already).",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Replacement Battery - Compatible with APC SMART-UPS RBC 110,Electronics,5.0,Great Replacement Battery,"I ordered this as a replacement for the battery in a six year old precursor to the [[ASIN:B0019804U8 APC BE550G Back-UPS 550VA 8-outlet Uninterruptible Power Supply (UPS)]]. The unit is an exact drop-in for the APC battery, and an excellent bang-for-the-buck replacement. It has functioned for over six weeks with no problems supporting our living room stereo equipment. Will advise if anything changes (God only knows what will be for sale five years from now. :-))<br /><br />RECOMMENDED",2.0,2.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Serene Innovations TV Digital Audio Connector,Electronics,5.0,Works great. I am glad I purchased this,Works great.  I am glad I purchased this.,2.0,4.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
